,hotel,price,rating,start_date,city
320,Chatillon Paris Montparnasse,1808,7.9,2023-05-15,Paris
321,Les Patios du Marais 1,1175,7.3,2023-05-15,Paris
322,Drawing House,1682,9.0,2023-05-15,Paris
323,Hôtel Hor Europe,1514,8.8,2023-05-15,Paris
324,Hôtel Opéra Liège,2139,8.8,2023-05-15,Paris
325,"InterContinental Paris Le Grand, an IHG Hotel",4401,8.5,2023-05-15,Paris
326,GuestReady - Charming Studio 5 mins to Pantheon,1181,8.4,2023-05-15,Paris
327,Les Halles Appartements,935,4.5,2023-05-15,Paris
328,ibis Paris Montmartre 18ème,1073,7.3,2023-05-15,Paris
329,Maison Nabis by HappyCulture,1774,8.0,2023-05-15,Paris
330,Hotel Monsieur &amp; Spa,3232,8.4,2023-05-15,Paris
331,Aparthotel Adagio Paris Centre Tour Eiffel,1321,7.2,2023-05-15,Paris
332,"Holiday Inn Paris Gare de l'Est, an IHG Hotel",1663,7.7,2023-05-15,Paris
333,Hotel des Nations Saint Germain,1743,7.9,2023-05-15,Paris
334,Hotel Modern Est,1360,8.0,2023-05-15,Paris
335,Rochester Champs Elysees,2378,8.5,2023-05-15,Paris
336,Hôtel Du Midi Paris Montparnasse,1246,8.3,2023-05-15,Paris
337,Le Pradey,2989,8.5,2023-05-15,Paris
338,Hotel Paris Louis Blanc,1226,8.0,2023-05-15,Paris
339,Le Belleval,2223,8.7,2023-05-15,Paris
340,Crystal Hotel,1593,7.9,2023-05-15,Paris
341,La Demeure Montaigne,3339,9.1,2023-05-15,Paris
342,Hotel Champerret Elysees,1454,8.4,2023-05-15,Paris
343,Hôtel Elixir,3430,7.7,2023-05-15,Paris
344,ibis Paris Avenue d'Italie 13ème,993,7.7,2023-05-15,Paris
345,Hotel Vacances Bleues Villa Modigliani,1220,7.9,2023-05-15,Paris
346,New Hotel Le Voltaire,1540,8.0,2023-05-15,Paris
347,Hôtel La Comtesse,3251,8.9,2023-05-15,Paris
348,Bailli De Suffren,1744,7.9,2023-05-15,Paris
349,B&amp;B HOTEL Paris 17 Batignolles,1163,7.9,2023-05-15,Paris
350,Hôtel Galileo Champs Elysées,3416,8.5,2023-05-15,Paris
351,Hôtel du Rond-point des Champs-Élysées - Esprit de France,1949,8.8,2023-05-15,Paris
352,La Villa Madame,1980,8.4,2023-05-15,Paris
353,Hôtel Avama Prony,1673,7.9,2023-05-15,Paris
354,Hotel Louvre Saint-Honoré,2549,8.3,2023-05-15,Paris
355,Hotel Terre Neuve,980,8.4,2023-05-15,Paris
356,Hotel Mademoiselle,1906,8.2,2023-05-15,Paris
357,Simon's Boutique Hôtel,1030,8.1,2023-05-15,Paris
358,"Holiday Inn Paris-Auteuil, an IHG Hotel",1063,8.6,2023-05-15,Paris
359,Hôtel Thérèse,2447,8.5,2023-05-15,Paris
360,"Holiday Inn Paris Opéra - Grands Boulevards, an IHG Hotel",1505,8.2,2023-05-15,Paris
361,Citadines Montparnasse Paris,1108,7.9,2023-05-15,Paris
362,Murat,1208,7.4,2023-05-15,Paris
363,New Hotel Roblin,2737,8.3,2023-05-15,Paris
364,Hôtel Oratio,1793,8.8,2023-05-15,Paris
365,Grand Hôtel Dechampaigne,1661,7.7,2023-05-15,Paris
366,Hôtel Atlantis,1487,7.9,2023-05-15,Paris
367,Grand Hôtel Malher,1969,8.3,2023-05-15,Paris
368,Hôtel Maxim Opéra,2049,8.3,2023-05-15,Paris
369,Welcome Hotel,2025,8.2,2023-05-15,Paris
370,YOOMA Urban Lodge,1122,8.1,2023-05-15,Paris
371,"Le Metropolitan Paris Tour Eiffel, a Tribute Portfolio Hotel",3069,7.5,2023-05-15,Paris
372,ibis budget Paris Porte De Montmartre,503,6.3,2023-05-15,Paris
373,Hotel Haussmann Saint Augustin,1467,8.5,2023-05-15,Paris
374,Hotel Berne Opera,1720,7.9,2023-05-15,Paris
375,Hôtel Brighton - Esprit de France,3072,8.5,2023-05-15,Paris
376,ibis Paris Grands Boulevards Opéra 9e,1472,8.1,2023-05-15,Paris
377,Okko Hotels Paris Porte De Versailles,971,8.4,2023-05-15,Paris
378,Hotel Taylor,1582,8.8,2023-05-15,Paris
379,Hôtel Neptune Place d'Italie,734,7.7,2023-05-15,Paris
380,La Chambre du Marais,2335,9.0,2023-05-15,Paris
381,Home Latin,1448,7.0,2023-05-15,Paris
382,Madrigal,1111,8.4,2023-05-15,Paris
383,Hotel Ekta Champs Elysées,3486,8.8,2023-05-15,Paris
384,Mercure Paris Gare De Lyon TGV,1420,7.8,2023-05-15,Paris
385,Hôtel du Mont Blanc,1455,7.3,2023-05-15,Paris
386,Hôtel Plaza Athénée - Dorchester Collection,12060,9.1,2023-05-15,Paris
387,Ibis Paris Gare Montparnasse Catalogne,1224,8.4,2023-05-15,Paris
388,Le A,2201,8.8,2023-05-15,Paris
389,Hôtel Parc Saint-Séverin - Esprit de France,2316,9.0,2023-05-15,Paris
390,Molitor Paris - MGallery,3121,8.4,2023-05-15,Paris
391,Grand Hotel Saint Michel,2485,8.1,2023-05-15,Paris
392,123paris city,2016,8.4,2023-05-15,Paris
393,Novotel Paris Vaugirard Montparnasse,1311,7.9,2023-05-15,Paris
394,ibis Styles Paris Nation Porte De Montreuil,1527,7.6,2023-05-15,Paris
395,Grand Hotel Chicago,1629,8.4,2023-05-15,Paris
396,Hôtel Bourg Tibourg,3303,8.9,2023-05-15,Paris
397,Hotel Louvre Bons Enfants,1553,7.6,2023-05-15,Paris
398,Hotel de France Invalides,1515,7.6,2023-05-15,Paris
