,hotel,price,rating,start_date,city
209,Acta Atrium Palace,1324,8.2,2023-05-15,Barcelona
210,Acta Splendid,1089,8.6,2023-05-15,Barcelona
211,Barceló Raval,1342,8.3,2023-05-15,Barcelona
212,You Stylish City Centre Apartments,1750,8.1,2023-05-15,Barcelona
213,NH Collection Barcelona Gran Hotel Calderon,1838,8.2,2023-05-15,Barcelona
214,NH Collection Barcelona Constanza,1137,8.5,2023-05-15,Barcelona
215,Leonardo Hotel Barcelona Las Ramblas,1091,8.1,2023-05-15,Barcelona
216,Hotel Concordia Barcelona,1049,8.1,2023-05-15,Barcelona
217,"InterContinental Barcelona, an IHG Hotel",1977,8.9,2023-05-15,Barcelona
218,Hostel New York,375,6.9,2023-05-15,Barcelona
219,BcnStop Sagrada Familia,935,8.0,2023-05-15,Barcelona
220,Hotel Oasis,1413,8.6,2023-05-15,Barcelona
221,The Corner Hotel,1539,9.2,2023-05-15,Barcelona
222,Monrooms Barcelona,674,8.6,2023-05-15,Barcelona
223,Chic &amp; Basic Lemon Boutique Hotel,1059,8.4,2023-05-15,Barcelona
224,AinB Gothic-Jaume I Apartments,958,6.5,2023-05-15,Barcelona
225,Hotel Pulitzer Barcelona,1619,8.8,2023-05-15,Barcelona
226,Apartment Gracia Torrijos,866,8.7,2023-05-15,Barcelona
227,Acta BCN 40,1142,8.3,2023-05-15,Barcelona
228,"Hotel Barcelona Apolo, Affiliated by Meliá",1249,8.3,2023-05-15,Barcelona
229,HOTEL FORNOS - Barcelona,906,7.4,2023-05-15,Barcelona
230,Violeta Boutique,2070,9.0,2023-05-15,Barcelona
231,Leonardo Hotel Barcelona Gran Via,942,8.6,2023-05-15,Barcelona
232,Villa Sagrada,905,8.1,2023-05-15,Barcelona
233,Chic &amp; Basic Zoo,789,7.3,2023-05-15,Barcelona
234,Expo Hotel Barcelona,1002,7.2,2023-05-15,Barcelona
235,Gran Hotel La Florida G.L Monumento,1545,8.7,2023-05-15,Barcelona
236,Rambles Accommodation,938,7.4,2023-05-15,Barcelona
237,Sunotel Junior,774,6.9,2023-05-15,Barcelona
238,Ona Hotels Mosaic,1161,8.8,2023-05-15,Barcelona
239,Hostal Live Barcelona,847,8.5,2023-05-15,Barcelona
240,Arc La Rambla,1170,8.3,2023-05-15,Barcelona
241,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt",1760,8.6,2023-05-15,Barcelona
242,Hotel Jazz,1366,9.0,2023-05-15,Barcelona
243,Hotel Serhs Carlit,981,7.9,2023-05-15,Barcelona
244,Som Nit Born,844,8.1,2023-05-15,Barcelona
245,Lugaris Beach,1121,8.5,2023-05-15,Barcelona
246,Hotel España Ramblas,1509,8.5,2023-05-15,Barcelona
247,Hotel Royal Passeig de Gracia,1480,8.4,2023-05-15,Barcelona
248,Citadines Ramblas Barcelona,1778,8.6,2023-05-15,Barcelona
249,Hilton Barcelona,1630,7.9,2023-05-15,Barcelona
250,Vincci Mae,2184,8.5,2023-05-15,Barcelona
251,Zenit Borrell,951,7.9,2023-05-15,Barcelona
252,Chi,1079,8.9,2023-05-15,Barcelona
253,Olivia Balmes Hotel,1828,9.1,2023-05-15,Barcelona
254,Capri by Fraser Barcelona,989,8.5,2023-05-15,Barcelona
255,Hotel Regina,1553,8.7,2023-05-15,Barcelona
256,Occidental Diagonal 414,1234,8.8,2023-05-15,Barcelona
257,Hotel Casa Fuster G.L Monumento,4081,8.8,2023-05-15,Barcelona
258,chic&amp;basic Habana Hoose,1233,8.5,2023-05-15,Barcelona
259,The Barcelona EDITION,2641,8.9,2023-05-15,Barcelona
260,Royal Ramblas,1620,8.0,2023-05-15,Barcelona
261,Vale Suites,2267,8.9,2023-05-15,Barcelona
262,Hotel Ginebra,1113,8.5,2023-05-15,Barcelona
263,Pestana Arena Barcelona,1003,8.4,2023-05-15,Barcelona
264,Eurostars Grand Marina Hotel GL,2229,8.1,2023-05-15,Barcelona
265,Hostal Barcelona Travel,967,7.7,2023-05-15,Barcelona
266,Consell de Cent apartamentos Eixample,1249,nan,2023-05-15,Barcelona
267,Leonardo Royal Hotel Barcelona Fira,885,8.7,2023-05-15,Barcelona
268,Hotel Best Front Maritim,828,7.5,2023-05-15,Barcelona
269,"Cotton House Hotel, Autograph Collection",4263,8.5,2023-05-15,Barcelona
270,Exe Plaza Catalunya,1697,8.4,2023-05-15,Barcelona
271,Vincci Maritimo,1630,8.3,2023-05-15,Barcelona
272,Hotel Serhs del Port,1062,7.9,2023-05-15,Barcelona
273,Aparthotel Bertrán,811,8.4,2023-05-15,Barcelona
274,Hotel Serhs Rivoli Rambla,1328,7.9,2023-05-15,Barcelona
275,B Hotel,1069,8.7,2023-05-15,Barcelona
276,Suites Center Barcelona,2082,8.9,2023-05-15,Barcelona
277,H10 Casa Mimosa 4* Sup,2020,9.2,2023-05-15,Barcelona
278,Pierre &amp; Vacances Barcelona Sants,1001,8.3,2023-05-15,Barcelona
279,Zenit Barcelona,951,8.1,2023-05-15,Barcelona
280,La Casa de Antonio Boutique Rooms,901,8.3,2023-05-15,Barcelona
281,Catalonia Park Güell,816,7.7,2023-05-15,Barcelona
282,Room Mate Gerard,1431,8.9,2023-05-15,Barcelona
283,Colors,618,7.0,2023-05-15,Barcelona
284,08028 Apartments,830,8.8,2023-05-15,Barcelona
285,Circa 1905,1662,9.1,2023-05-15,Barcelona
286,Mothern by Pillow,1134,8.1,2023-05-15,Barcelona
287,"Grand Hotel Central, Small Luxury Hotels",2145,8.8,2023-05-15,Barcelona
288,Hotel El Palace Barcelona,2789,9.4,2023-05-15,Barcelona
289,"Alexandra Barcelona Hotel, Curio Collection by Hilton",1495,8.2,2023-05-15,Barcelona
290,Yeah Barcelona Hostel,1873,9.0,2023-05-15,Barcelona
291,Park Hotel,1186,8.3,2023-05-15,Barcelona
292,Hostal Europa,567,7.3,2023-05-15,Barcelona
293,NH Barcelona Eixample,942,8.1,2023-05-15,Barcelona
294,"Kimpton Vividora Hotel, an IHG Hotel",2176,8.9,2023-05-15,Barcelona
295,Hotel Market,1229,7.7,2023-05-15,Barcelona
296,¡Apartamento en el centro de Barcelona!,1471,nan,2023-05-15,Barcelona
297,Cozy attic in Barcelona center,848,nan,2023-05-15,Barcelona
298,Grums Hotel &amp; Spa,1315,8.3,2023-05-15,Barcelona
299,NH Barcelona Entenza,915,8.3,2023-05-15,Barcelona
